"","ENSEMBLE","gene","module","merged_module","cor_abs","cor"
"1176","ENSG00000198355","PIM3","blue","blue",0.0628364710304394,-0.0628364710304394
"1016","ENSG00000176788","BASP1","blue","blue",0.0617639973124515,0.0617639973124515
"578","ENSG00000138768","USO1","blue","blue",0.0615785920589213,-0.0615785920589213
"507","ENSG00000134013","LOXL2","blue","blue",0.061554958848541,-0.061554958848541
"764","ENSG00000156687","UNC5D","blue","blue",0.0609371079218025,-0.0609371079218025
"912","ENSG00000168461","RAB31","blue","blue",0.0606393158909475,0.0606393158909475
"138","ENSG00000090530","P3H2","blue","blue",0.0606374437082741,-0.0606374437082741
"290","ENSG00000111846","GCNT2","blue","blue",0.0593152543382694,-0.0593152543382694
"1045","ENSG00000180447","GAS1","blue","blue",0.0591313968727837,-0.0591313968727837
"807","ENSG00000160888","IER2","blue","blue",0.0589192945955469,-0.0589192945955469
"285","ENSG00000111678","C12orf57","blue","blue",0.0587039041612277,-0.0587039041612277
"299","ENSG00000112539","C6orf118","blue","blue",0.0577496824563918,0.0577496824563918
"364","ENSG00000119630","PGF","blue","blue",0.0572424918375152,0.0572424918375152
"702","ENSG00000150760","DOCK1","blue","blue",0.0563408111709039,0.0563408111709039
"354","ENSG00000118137","APOA1","blue","blue",0.0558908122561575,0.0558908122561575
"517","ENSG00000134532","SOX5","blue","blue",0.0556007423463522,0.0556007423463522
"1326","ENSG00000245532","NEAT1","blue","blue",0.0550540479748628,-0.0550540479748628
"1011","ENSG00000176407","KCMF1","blue","blue",0.0549544982445332,-0.0549544982445332
"925","ENSG00000169604","ANTXR1","blue","blue",0.0548608954176018,0.0548608954176018
"587","ENSG00000139352","ASCL1","blue","blue",0.0544113572363883,0.0544113572363883
"1193","ENSG00000198846","TOX","blue","blue",0.0525321782693803,0.0525321782693803
"561","ENSG00000138029","HADHB","blue","blue",0.0516989312277486,0.0516989312277486
"558","ENSG00000137818","RPLP1","blue","blue",0.0513903718282423,-0.0513903718282423
"212","ENSG00000104112","SCG3","blue","blue",0.0512999834076458,0.0512999834076458
"722","ENSG00000152413","HOMER1","blue","blue",0.0511769182436247,-0.0511769182436247
"1268","ENSG00000227051","C14orf132","blue","blue",0.0508404204678351,0.0508404204678351
"1025","ENSG00000177640","CASC2","blue","blue",0.0506790810632692,0.0506790810632692
"474","ENSG00000130558","OLFM1","blue","blue",0.0501985505008058,0.0501985505008058
"10","ENSG00000006634","DBF4","blue","blue",0.0494955570553069,-0.0494955570553069
"840","ENSG00000163545","NUAK2","blue","blue",0.0492744996973694,-0.0492744996973694
"850","ENSG00000164111","ANXA5","blue","blue",0.0488417972369601,-0.0488417972369601
"322","ENSG00000115310","RTN4","blue","blue",0.0488346532684396,0.0488346532684396
"201","ENSG00000103042","SLC38A7","blue","blue",0.0485799955960375,0.0485799955960375
"1380","ENSG00000266709","MGC12916","blue","blue",0.0479823126339566,-0.0479823126339566
"917","ENSG00000168710","AHCYL1","blue","blue",0.0479679506720206,-0.0479679506720206
"677","ENSG00000147065","MSN","blue","blue",0.0472453208346769,-0.0472453208346769
"320","ENSG00000114739","ACVR2B","blue","blue",0.0468570966093605,0.0468570966093605
"712","ENSG00000151474","FRMD4A","blue","blue",0.0464002928125598,-0.0464002928125598
"651","ENSG00000144566","RAB5A","blue","blue",0.0463311541401034,-0.0463311541401034
"706","ENSG00000150991","UBC","blue","blue",0.0458791418425467,-0.0458791418425467
"567","ENSG00000138413","IDH1","blue","blue",0.0449174326900351,0.0449174326900351
"765","ENSG00000156925","ZIC3","blue","blue",0.0447704860117507,-0.0447704860117507
"869","ENSG00000164946","FREM1","blue","blue",0.0439870926099495,0.0439870926099495
"624","ENSG00000142089","IFITM3","blue","blue",0.0436835351254122,-0.0436835351254122
"125","ENSG00000085117","CD82","blue","blue",0.0435077413112147,-0.0435077413112147
"97","ENSG00000075275","CELSR1","blue","blue",0.0432256505475225,0.0432256505475225
"392","ENSG00000122042","UBL3","blue","blue",0.0430034352416234,0.0430034352416234
"924","ENSG00000169251","NMD3","blue","blue",0.0429657504609855,0.0429657504609855
"167","ENSG00000100354","TNRC6B","blue","blue",0.0426903362984009,0.0426903362984009
"178","ENSG00000100867","DHRS2","blue","blue",0.0425587249596994,-0.0425587249596994
"1063","ENSG00000182287","AP1S2","blue","blue",0.0422852817123355,-0.0422852817123355
"668","ENSG00000145824","CXCL14","blue","blue",0.0420509484567217,-0.0420509484567217
"964","ENSG00000172159","FRMD3","blue","blue",0.0416727073607384,0.0416727073607384
"57","ENSG00000051108","HERPUD1","blue","blue",0.0416613245022618,-0.0416613245022618
"535","ENSG00000136193","SCRN1","blue","blue",0.0412651151169885,-0.0412651151169885
"1180","ENSG00000198478","SH3BGRL2","blue","blue",0.0399289245765586,-0.0399289245765586
"635","ENSG00000143126","CELSR2","blue","blue",0.0396321235814428,0.0396321235814428
"592","ENSG00000139613","SMARCC2","blue","blue",0.0393936997437384,0.0393936997437384
"185","ENSG00000101463","SYNDIG1","blue","blue",0.0387026530350417,0.0387026530350417
"1352","ENSG00000257621","PSMA3-AS1","blue","blue",0.0386366100949384,0.0386366100949384
"899","ENSG00000167110","GOLGA2","blue","blue",0.0379464773423775,-0.0379464773423775
"234","ENSG00000106211","HSPB1","blue","blue",0.0378839497926255,-0.0378839497926255
"396","ENSG00000123095","BHLHE41","blue","blue",0.0377708588456552,-0.0377708588456552
"709","ENSG00000151233","GXYLT1","blue","blue",0.0374407695136177,-0.0374407695136177
"1084","ENSG00000184226","PCDH9","blue","blue",0.0372754906749536,-0.0372754906749536
"242","ENSG00000106799","TGFBR1","blue","blue",0.0370457019540602,0.0370457019540602
"895","ENSG00000166848","TERF2IP","blue","blue",0.0369398241508041,-0.0369398241508041
"959","ENSG00000171956","FOXB1","blue","blue",0.0366319420907818,0.0366319420907818
"317","ENSG00000114346","ECT2","blue","blue",0.0363457574410669,-0.0363457574410669
"596","ENSG00000139910","NOVA1","blue","blue",0.0362625648550079,0.0362625648550079
"647","ENSG00000144369","FAM171B","blue","blue",0.036226469583876,-0.036226469583876
"450","ENSG00000127990","SGCE","blue","blue",0.0361709961423958,-0.0361709961423958
"162","ENSG00000100167","SEPTIN3","blue","blue",0.0360308422192058,0.0360308422192058
"703","ENSG00000150764","DIXDC1","blue","blue",0.0343915285632971,0.0343915285632971
"683","ENSG00000148175","STOM","blue","blue",0.0343259046017262,0.0343259046017262
"146","ENSG00000091527","CDV3","blue","blue",0.0341327858218706,-0.0341327858218706
"329","ENSG00000115806","GORASP2","blue","blue",0.0340299296404436,-0.0340299296404436
"506","ENSG00000133884","DPF2","blue","blue",0.0338918577764492,-0.0338918577764492
"347","ENSG00000117519","CNN3","blue","blue",0.0335287387086642,-0.0335287387086642
"576","ENSG00000138685","FGF2","blue","blue",0.0334381598927772,-0.0334381598927772
"80","ENSG00000067064","IDI1","blue","blue",0.0334310217011172,-0.0334310217011172
"133","ENSG00000088727","KIF9","blue","blue",0.0333622672342478,0.0333622672342478
"182","ENSG00000101220","ADISSP","blue","blue",0.033008494432064,0.033008494432064
"194","ENSG00000102119","EMD","blue","blue",0.0328487768454607,0.0328487768454607
"179","ENSG00000100934","SEC23A","blue","blue",0.0324338726827351,-0.0324338726827351
"512","ENSG00000134250","NOTCH2","blue","blue",0.0317396477283914,-0.0317396477283914
"652","ENSG00000144579","CTDSP1","blue","blue",0.0313519560314739,0.0313519560314739
"54","ENSG00000050165","DKK3","blue","blue",0.0312702652875736,0.0312702652875736
"168","ENSG00000100364","KIAA0930","blue","blue",0.0311969067535096,0.0311969067535096
"695","ENSG00000149451","ADAM33","blue","blue",0.0311206420959959,0.0311206420959959
"812","ENSG00000162105","SHANK2","blue","blue",0.03103521387539,0.03103521387539
"1170","ENSG00000197965","MPZL1","blue","blue",0.0310234117410329,-0.0310234117410329
"227","ENSG00000105829","BET1","blue","blue",0.0303909331982063,-0.0303909331982063
"32","ENSG00000020577","SAMD4A","blue","blue",0.0303146045136887,-0.0303146045136887
"645","ENSG00000144040","SFXN5","blue","blue",0.0303030892422133,0.0303030892422133
"1295","ENSG00000234546","LNCTAM34A","blue","blue",0.0301060044170968,-0.0301060044170968
"526","ENSG00000135248","GARIN1B","blue","blue",0.0300105217028376,-0.0300105217028376
"333","ENSG00000116039","ATP6V1B1","blue","blue",0.029793180347325,-0.029793180347325
"733","ENSG00000153208","MERTK","blue","blue",0.0297830144038031,-0.0297830144038031
"108","ENSG00000078687","TNRC6C","blue","blue",0.0294908835141223,-0.0294908835141223
"798","ENSG00000160094","ZNF362","blue","blue",0.0292015950377686,0.0292015950377686
"584","ENSG00000138944","SHISAL1","blue","blue",0.0289815735802687,0.0289815735802687
"574","ENSG00000138658","ZGRF1","blue","blue",0.0286989975855649,-0.0286989975855649
"634","ENSG00000143067","ZNF697","blue","blue",0.0283426302781764,0.0283426302781764
"633","ENSG00000143013","LMO4","blue","blue",0.0281499534267294,-0.0281499534267294
"407","ENSG00000124126","PREX1","blue","blue",0.0278978146747718,0.0278978146747718
"7","ENSG00000005156","LIG3","blue","blue",0.0276389592686528,-0.0276389592686528
"244","ENSG00000107338","SHB","blue","blue",0.027530746064254,0.027530746064254
"968","ENSG00000172318","B3GALT1","blue","blue",0.027520393462234,-0.027520393462234
"580","ENSG00000138772","ANXA3","blue","blue",0.0273061416353149,-0.0273061416353149
"131","ENSG00000087495","PHACTR3","blue","blue",0.0266926041450482,0.0266926041450482
"206","ENSG00000103449","SALL1","blue","blue",0.0263464310169133,0.0263464310169133
"197","ENSG00000102401","ARMCX3","blue","blue",0.0258014552445863,-0.0258014552445863
"472","ENSG00000130513","GDF15","blue","blue",0.0253305762028884,-0.0253305762028884
"856","ENSG00000164611","PTTG1","blue","blue",0.0252675154847849,-0.0252675154847849
"892","ENSG00000166573","GALR1","blue","blue",0.0249606022835015,0.0249606022835015
"586","ENSG00000139289","PHLDA1","blue","blue",0.0247346262361113,-0.0247346262361113
"861","ENSG00000164683","HEY1","blue","blue",0.0246888393136628,0.0246888393136628
"1177","ENSG00000198363","ASPH","blue","blue",0.0245881150047242,-0.0245881150047242
"1040","ENSG00000179796","LRRC3B","blue","blue",0.0243982590653443,-0.0243982590653443
"590","ENSG00000139438","FAM222A","blue","blue",0.024375313353681,-0.024375313353681
"871","ENSG00000164976","MYORG","blue","blue",0.0233925512444534,0.0233925512444534
"1130","ENSG00000188070","ZFTA","blue","blue",0.0230348769455398,0.0230348769455398
"771","ENSG00000157168","NRG1","blue","blue",0.0229181595340071,-0.0229181595340071
"235","ENSG00000106236","NPTX2","blue","blue",0.0227163640340537,0.0227163640340537
"497","ENSG00000132321","IQCA1","blue","blue",0.0227047852633724,0.0227047852633724
"837","ENSG00000163482","STK36","blue","blue",0.0226638194743119,0.0226638194743119
"989","ENSG00000173890","GPR160","blue","blue",0.0224179164075341,-0.0224179164075341
"30","ENSG00000018625","ATP1A2","blue","blue",0.0219284905501494,-0.0219284905501494
"152","ENSG00000092964","DPYSL2","blue","blue",0.0217666852287574,0.0217666852287574
"1377","ENSG00000264364","DYNLL2","blue","blue",0.0216492890641546,0.0216492890641546
"155","ENSG00000099338","CATSPERG","blue","blue",0.0214818190067102,0.0214818190067102
"401","ENSG00000123485","HJURP","blue","blue",0.0211213385997182,-0.0211213385997182
"657","ENSG00000144857","BOC","blue","blue",0.0208598302031611,-0.0208598302031611
"65","ENSG00000058668","ATP2B4","blue","blue",0.0208533618926688,0.0208533618926688
"499","ENSG00000132680","KHDC4","blue","blue",0.0205634032516891,-0.0205634032516891
"915","ENSG00000168575","SLC20A2","blue","blue",0.0205433758696672,0.0205433758696672
"952","ENSG00000171476","HOPX","blue","blue",0.0199523309435878,0.0199523309435878
"779","ENSG00000158163","DZIP1L","blue","blue",0.0199057215188738,-0.0199057215188738
"1171","ENSG00000198087","CD2AP","blue","blue",0.0197599609834709,-0.0197599609834709
"18","ENSG00000008226","DLEC1","blue","blue",0.0196765177877422,0.0196765177877422
"257","ENSG00000108960","MMD","blue","blue",0.019532977756331,0.019532977756331
"1156","ENSG00000197045","GMFB","blue","blue",0.0193353503483241,0.0193353503483241
"149","ENSG00000092108","SCFD1","blue","blue",0.0192709091226497,-0.0192709091226497
"114","ENSG00000080166","DCT","blue","blue",0.0190023116002121,-0.0190023116002121
"1188","ENSG00000198743","SLC5A3","blue","blue",0.0189023964553291,-0.0189023964553291
"55","ENSG00000050405","LIMA1","blue","blue",0.018858399272608,-0.018858399272608
"1059","ENSG00000182150","ERCC6L2","blue","blue",0.0187055897364217,0.0187055897364217
"397","ENSG00000123096","SSPN","blue","blue",0.0186252420936292,0.0186252420936292
"755","ENSG00000155903","RASA2","blue","blue",0.0185699516468562,-0.0185699516468562
"910","ENSG00000168209","DDIT4","blue","blue",0.0185072553169193,-0.0185072553169193
"838","ENSG00000163510","CWC22","blue","blue",0.0183583840952995,-0.0183583840952995
"193","ENSG00000102034","ELF4","blue","blue",0.0183424673800256,0.0183424673800256
"409","ENSG00000124172","ATP5F1E","blue","blue",0.0182327975574375,-0.0182327975574375
"1042","ENSG00000180209","MYL11","blue","blue",0.0181693270095309,-0.0181693270095309
"922","ENSG00000169062","UPF3A","blue","blue",0.0180711564774755,0.0180711564774755
"945","ENSG00000170893","TRH","blue","blue",0.0177731742915094,-0.0177731742915094
"543","ENSG00000136541","ERMN","blue","blue",0.0177364427356663,0.0177364427356663
"118","ENSG00000081138","CDH7","blue","blue",0.0177319801105296,0.0177319801105296
"383","ENSG00000120756","PLS1","blue","blue",0.0177014048604349,-0.0177014048604349
"232","ENSG00000106123","EPHB6","blue","blue",0.0173989552842519,0.0173989552842519
"19","ENSG00000009413","REV3L","blue","blue",0.0169826667734269,-0.0169826667734269
"1367","ENSG00000261150","EPPK1","blue","blue",0.0169659788675704,0.0169659788675704
"1348","ENSG00000253958","CLDN23","blue","blue",0.0167311695433298,0.0167311695433298
"207","ENSG00000103460","TOX3","blue","blue",0.0167013853875173,-0.0167013853875173
"311","ENSG00000113361","CDH6","blue","blue",0.0162166096621244,0.0162166096621244
"943","ENSG00000170734","POLH","blue","blue",0.016205993679831,-0.016205993679831
"393","ENSG00000122417","ODF2L","blue","blue",0.0160352686686421,0.0160352686686421
"659","ENSG00000145012","LPP","blue","blue",0.0157447628316218,-0.0157447628316218
"946","ENSG00000170989","S1PR1","blue","blue",0.0156795484615698,0.0156795484615698
"459","ENSG00000128872","TMOD2","blue","blue",0.0155541180502266,0.0155541180502266
"332","ENSG00000116035","VAX2","blue","blue",0.0154678705258859,-0.0154678705258859
"842","ENSG00000163617","CCDC191","blue","blue",0.0150935528158504,0.0150935528158504
"542","ENSG00000136485","DCAF7","blue","blue",0.0149811997192877,0.0149811997192877
"503","ENSG00000133056","PIK3C2B","blue","blue",0.0148919517145716,0.0148919517145716
"817","ENSG00000162496","DHRS3","blue","blue",0.0148445734613727,0.0148445734613727
"1060","ENSG00000182158","CREB3L2","blue","blue",0.014752063592496,-0.014752063592496
"1278","ENSG00000228999","LOC124908056","blue","blue",0.014534567386865,-0.014534567386865
"210","ENSG00000103994","ZNF106","blue","blue",0.0145133512075797,-0.0145133512075797
"429","ENSG00000125968","ID1","blue","blue",0.0142159307745897,-0.0142159307745897
"2","ENSG00000001617","SEMA3F","blue","blue",0.0139883519261768,-0.0139883519261768
"546","ENSG00000136859","ANGPTL2","blue","blue",0.0138575381174038,0.0138575381174038
"788","ENSG00000158887","MPZ","blue","blue",0.0137626038966526,0.0137626038966526
"1127","ENSG00000187955","COL14A1","blue","blue",0.0136473389625893,0.0136473389625893
"784","ENSG00000158711","ELK4","blue","blue",0.0135128382651997,-0.0135128382651997
"579","ENSG00000138771","SHROOM3","blue","blue",0.0134615087715024,-0.0134615087715024
"1243","ENSG00000220744","RPL5P18","blue","blue",0.0133465769339836,0.0133465769339836
"111","ENSG00000079156","OSBPL6","blue","blue",0.0131891603480433,-0.0131891603480433
"9","ENSG00000006453","BAIAP2L1","blue","blue",0.0131888951893347,-0.0131888951893347
"1160","ENSG00000197217","ENTPD4","blue","blue",0.0131819972723785,-0.0131819972723785
"433","ENSG00000126773","PCNX4","blue","blue",0.0131693693083971,0.0131693693083971
"965","ENSG00000172175","MALT1","blue","blue",0.013121297905271,-0.013121297905271
"1244","ENSG00000221946","FXYD7","blue","blue",0.0130840402028375,0.0130840402028375
"1288","ENSG00000232104","RFX3-DT","blue","blue",0.0127049910680238,0.0127049910680238
"886","ENSG00000166407","LMO1","blue","blue",0.0127013080765148,-0.0127013080765148
"482","ENSG00000131080","EDA2R","blue","blue",0.0126804971633638,-0.0126804971633638
"186","ENSG00000101665","SMAD7","blue","blue",0.0125828322890138,0.0125828322890138
"773","ENSG00000157404","KIT","blue","blue",0.0125550723908042,0.0125550723908042
"231","ENSG00000106049","HIBADH","blue","blue",0.0124448873113355,-0.0124448873113355
"287","ENSG00000111728","ST8SIA1","blue","blue",0.0123677227511857,0.0123677227511857
"325","ENSG00000115468","EFHD1","blue","blue",0.0123568024028895,0.0123568024028895
"161","ENSG00000100105","PATZ1","blue","blue",0.0122111529551977,0.0122111529551977
"887","ENSG00000166432","ZMAT1","blue","blue",0.0121438104123066,0.0121438104123066
"1328","ENSG00000245556","SCAMP1-AS1","blue","blue",0.0118202378384663,0.0118202378384663
"690","ENSG00000148950","IMMP1L","blue","blue",0.0117851054205757,-0.0117851054205757
"588","ENSG00000139354","GAS2L3","blue","blue",0.0117215124070966,-0.0117215124070966
"222","ENSG00000105516","DBP","blue","blue",0.0116941819921393,-0.0116941819921393
"94","ENSG00000073712","FERMT2","blue","blue",0.0116916329946792,-0.0116916329946792
"1174","ENSG00000198203","SULT1C2","blue","blue",0.0116797485874171,-0.0116797485874171
"632","ENSG00000142634","EFHD2","blue","blue",0.0116756552918411,0.0116756552918411
"799","ENSG00000160111","CPAMD8","blue","blue",0.0116003195301816,0.0116003195301816
"295","ENSG00000112320","SOBP","blue","blue",0.0115637150054834,-0.0115637150054834
"87","ENSG00000069849","ATP1B3","blue","blue",0.011518602823223,-0.011518602823223
"1383","ENSG00000269386","RAB11B-AS1","blue","blue",0.0114306200059781,0.0114306200059781
"1396","ENSG00000274286","ADRA2B","blue","blue",0.0114090780687987,-0.0114090780687987
"123","ENSG00000084234","APLP2","blue","blue",0.0113942255650251,-0.0113942255650251
"428","ENSG00000125952","MAX","blue","blue",0.0112470928838995,-0.0112470928838995
"1225","ENSG00000213123","DYNLT2B","blue","blue",0.0111851141731143,0.0111851141731143
"209","ENSG00000103966","EHD4","blue","blue",0.0111595372268488,-0.0111595372268488
"971","ENSG00000172893","DHCR7","blue","blue",0.0111381586806822,-0.0111381586806822
"132","ENSG00000088280","ASAP3","blue","blue",0.0111144293439091,0.0111144293439091
"541","ENSG00000136478","TEX2","blue","blue",0.0110619882551448,0.0110619882551448
"881","ENSG00000166037","CEP57","blue","blue",0.0110498827232415,-0.0110498827232415
"491","ENSG00000131914","LIN28A","blue","blue",0.0109733262503473,0.0109733262503473
"1020","ENSG00000177169","ULK1","blue","blue",0.0108915758480401,0.0108915758480401
"844","ENSG00000163811","WDR43","blue","blue",0.0106304168332427,-0.0106304168332427
"261","ENSG00000109436","TBC1D9","blue","blue",0.0104900275560441,-0.0104900275560441
"1169","ENSG00000197872","CYRIA","blue","blue",0.0102219699890001,0.0102219699890001
"995","ENSG00000174684","B4GAT1","blue","blue",0.0102120050010844,0.0102120050010844
"679","ENSG00000147454","SLC25A37","blue","blue",0.0101175054791162,-0.0101175054791162
"810","ENSG00000161681","SHANK1","blue","blue",0.00990693524551644,0.00990693524551644
"732","ENSG00000153179","RASSF3","blue","blue",0.00986894852847081,-0.00986894852847081
"940","ENSG00000170382","LRRN2","blue","blue",0.00984054449234739,0.00984054449234739
"681","ENSG00000147853","AK3","blue","blue",0.00974490425983016,0.00974490425983016
"604","ENSG00000140474","ULK3","blue","blue",0.00971892984491926,0.00971892984491926
"85","ENSG00000068489","PRR11","blue","blue",0.00969702327184264,-0.00969702327184264
"902","ENSG00000167460","TPM4","blue","blue",0.0095215136943891,-0.0095215136943891
"901","ENSG00000167434","CA4","blue","blue",0.00931500455863445,-0.00931500455863445
"360","ENSG00000118729","CASQ2","blue","blue",0.00919388542495639,0.00919388542495639
"219","ENSG00000105281","SLC1A5","blue","blue",0.00908777344432331,-0.00908777344432331
"400","ENSG00000123411","IKZF4","blue","blue",0.00905381620745349,0.00905381620745349
"759","ENSG00000156232","WHAMM","blue","blue",0.00901499625021422,-0.00901499625021422
"484","ENSG00000131375","CAPN7","blue","blue",0.0089953062711158,-0.0089953062711158
"757","ENSG00000156011","PSD3","blue","blue",0.0088935788193082,0.0088935788193082
"792","ENSG00000159388","BTG2","blue","blue",0.00873757141838495,-0.00873757141838495
"911","ENSG00000168264","IRF2BP2","blue","blue",0.00872391186649659,-0.00872391186649659
"247","ENSG00000107929","LARP4B","blue","blue",0.00863606307552848,-0.00863606307552848
"426","ENSG00000125844","RRBP1","blue","blue",0.00860165726432091,-0.00860165726432091
